34359738454,CLOSURE_BINDING,Project.py:<module>.list_users_and_reservations:next,BY_REFERENCE
34359738455,CLOSURE_BINDING,Project.py:<module>.accept_reservation:RESERVATIONS_FILE,BY_REFERENCE
34359738456,CLOSURE_BINDING,Project.py:<module>.accept_reservation:_load,BY_REFERENCE
34359738457,CLOSURE_BINDING,Project.py:<module>.accept_reservation:_ask_int,BY_REFERENCE
34359738458,CLOSURE_BINDING,Project.py:<module>.accept_reservation:next,BY_REFERENCE
34359738459,CLOSURE_BINDING,Project.py:<module>.accept_reservation:print,BY_REFERENCE
34359738460,CLOSURE_BINDING,Project.py:<module>.accept_reservation:input,BY_REFERENCE
34359738461,CLOSURE_BINDING,Project.py:<module>.accept_reservation:random,BY_REFERENCE
34359738462,CLOSURE_BINDING,Project.py:<module>.accept_reservation:datetime,BY_REFERENCE
34359738463,CLOSURE_BINDING,Project.py:<module>.accept_reservation:_ask_date,BY_REFERENCE
34359738464,CLOSURE_BINDING,Project.py:<module>.accept_reservation:_save,BY_REFERENCE
34359738465,CLOSURE_BINDING,Project.py:<module>.view_centers:CENTERS_FILE,BY_REFERENCE
34359738466,CLOSURE_BINDING,Project.py:<module>.view_centers:_load,BY_REFERENCE
34359738467,CLOSURE_BINDING,Project.py:<module>.view_centers:print,BY_REFERENCE
34359738468,CLOSURE_BINDING,Project.py:<module>.view_centers:c,BY_REFERENCE
34359738469,CLOSURE_BINDING,Project.py:<module>.reserve_vaccination:RESERVATIONS_FILE,BY_REFERENCE
34359738470,CLOSURE_BINDING,Project.py:<module>.reserve_vaccination:_load,BY_REFERENCE
34359738471,CLOSURE_BINDING,Project.py:<module>.reserve_vaccination:any,BY_REFERENCE
34359738472,CLOSURE_BINDING,Project.py:<module>.reserve_vaccination:print,BY_REFERENCE
34359738473,CLOSURE_BINDING,Project.py:<module>.reserve_vaccination:view_centers,BY_REFERENCE
34359738474,CLOSURE_BINDING,Project.py:<module>.reserve_vaccination:CENTERS_FILE,BY_REFERENCE
34359738475,CLOSURE_BINDING,Project.py:<module>.reserve_vaccination:_ask_int,BY_REFERENCE
34359738476,CLOSURE_BINDING,Project.py:<module>.reserve_vaccination:next,BY_REFERENCE
34359738477,CLOSURE_BINDING,Project.py:<module>.reserve_vaccination:_ask,BY_REFERENCE
34359738478,CLOSURE_BINDING,Project.py:<module>.reserve_vaccination:_save,BY_REFERENCE
34359738479,CLOSURE_BINDING,Project.py:<module>.view_vaccination_date:RESERVATIONS_FILE,BY_REFERENCE
34359738480,CLOSURE_BINDING,Project.py:<module>.view_vaccination_date:_load,BY_REFERENCE
34359738481,CLOSURE_BINDING,Project.py:<module>.view_vaccination_date:next,BY_REFERENCE
34359738482,CLOSURE_BINDING,Project.py:<module>.view_vaccination_date:print,BY_REFERENCE
34359738483,CLOSURE_BINDING,Project.py:<module>.view_vaccination_date:CENTERS_FILE,BY_REFERENCE
34359738484,CLOSURE_BINDING,Project.py:<module>.admin_menu:print,BY_REFERENCE
34359738485,CLOSURE_BINDING,Project.py:<module>.admin_menu:input,BY_REFERENCE
34359738486,CLOSURE_BINDING,Project.py:<module>.admin_menu:add_or_remove_center,BY_REFERENCE
34359738487,CLOSURE_BINDING,Project.py:<module>.admin_menu:search_center_by_name,BY_REFERENCE
34359738488,CLOSURE_BINDING,Project.py:<module>.admin_menu:list_users_and_reservations,BY_REFERENCE
34359738489,CLOSURE_BINDING,Project.py:<module>.admin_menu:accept_reservation,BY_REFERENCE
34359738490,CLOSURE_BINDING,Project.py:<module>.user_menu:print,BY_REFERENCE
34359738491,CLOSURE_BINDING,Project.py:<module>.user_menu:input,BY_REFERENCE
34359738492,CLOSURE_BINDING,Project.py:<module>.user_menu:view_centers,BY_REFERENCE
34359738493,CLOSURE_BINDING,Project.py:<module>.user_menu:reserve_vaccination,BY_REFERENCE
34359738494,CLOSURE_BINDING,Project.py:<module>.user_menu:view_vaccination_date,BY_REFERENCE
34359738495,CLOSURE_BINDING,Project.py:<module>.main:init_data,BY_REFERENCE
34359738496,CLOSURE_BINDING,Project.py:<module>.main:print,BY_REFERENCE
34359738497,CLOSURE_BINDING,Project.py:<module>.main:input,BY_REFERENCE
34359738498,CLOSURE_BINDING,Project.py:<module>.main:register_user,BY_REFERENCE
34359738499,CLOSURE_BINDING,Project.py:<module>.main:login_admin,BY_REFERENCE
